 1             976 
 2             653 
 3             768 
 4             712 
 5             565 
 6             466 
 7             474 
 8             815 
 9             502 
 10            676 
 11            949 
 12            701 
 13            533 
 14            711 
 15            667 
 16            553 
 17            627 
 18            610 
 19            426 
 20            784 
 21            448 
 22            623 
 23            407 
 24            696 
 25            721 
 26            991 
 27            580 
 28            659 
 29            1149 
 30            531 
 31            681 
 32            595 
 33            616 
 34            724 
 35            526 
 36            1041 
 37            515 
 38            537 
 39            782 
 40            732 
 41            648 
 42            670 
 43            1087 
 44            481 
 45            493 
 46            805 
 47            427 
 48            1328 
 49            466 
 50            694 
 51            824 
 52            574 
 53            678 
 54            505 
 55            815 
 56            452 
 57            629 
 58            746 
 59            610 
 60            828 
 61            597 
 62            473 
 63            630 
 64            413 
 65            630 
 66            605 
 67            580 
 68            714 
 69            468 
 70            496 
 71            667 
 72            533 
 73            787 
 74            443 
 75            611 
 76            480 
 77            935 
 78            712 
 79            347 
 80            755 
 81            1039 
 82            515 
 83            568 
 84            656 
 85            408 
 86            623 
 87            593 
 88            493 
 89            612 
 90            401 
 91            468 
 92            650 
 93            541 
 94            623 
 95            493 
 96            405 
 97            445 
 98            434 
 99            449 
 100           348 
 101           641 
 102           351 
 103           376 
 104           697 
 105           378 
 106           673 
 107           662 
 108           383 
 109           530 
 110           542 
 111           557 
 112           546 
 113           479 
 114           695 
 115           350 
 116           505 
 117           494 
 118           566 
 119           851 
 120           561 
 121           391 
 122           506 
 123           402 
 124           388 
 125           359 
 126           441 
 127           800 
