 1             1456 
 2             1578 
 3             1652 
 4             1632 
 5             1639 
 6             1395 
 7             1351 
 8             2180 
 9             1250 
 10            1885 
 11            1684 
 12            1565 
 13            1895 
 14            1340 
 15            1181 
 16            1607 
 17            1452 
 18            1171 
 19            1324 
 20            1886 
 21            1446 
 22            1557 
 23            2351 
 24            1923 
 25            1585 
 26            1453 
 27            1969 
 28            1568 
 29            1699 
 30            1985 
 31            2245 
 32            1480 
 33            1541 
 34            1638 
 35            1328 
 36            1846 
 37            1523 
 38            2052 
 39            1739 
 40            1373 
 41            1427 
 42            1146 
 43            1420 
 44            1609 
 45            1180 
 46            1445 
 47            1939 
 48            1209 
 49            1422 
 50            1873 
 51            1827 
 52            1318 
 53            1961 
 54            1486 
 55            1876 
 56            1501 
 57            1458 
 58            1224 
 59            2630 
 60            1337 
 61            1738 
 62            1790 
 63            2089 
 64            1636 
 65            1463 
 66            1685 
 67            1983 
 68            2104 
 69            1965 
 70            1983 
 71            1387 
 72            1559 
 73            1430 
 74            1222 
 75            1553 
 76            1446 
 77            2152 
 78            1651 
 79            1302 
 80            1237 
 81            1117 
 82            1901 
 83            1298 
 84            1317 
 85            1628 
 86            2641 
 87            2194 
 88            1842 
 89            1720 
 90            1701 
 91            1906 
 92            1705 
 93            1605 
 94            1364 
 95            1331 
 96            1835 
 97            1358 
 98            2209 
 99            1534 
 100           1534 
 101           1405 
 102           1768 
 103           1615 
 104           1763 
 105           1716 
 106           1724 
 107           1967 
 108           2228 
 109           1588 
 110           1475 
 111           1762 
 112           1606 
 113           1267 
 114           1530 
 115           1308 
 116           1119 
 117           1402 
