 1             585 
 2             406 
 3             656 
 4             1270 
 5             436 
 6             700 
 7             629 
 8             595 
 9             594 
 10            512 
 11            896 
 12            612 
 13            642 
 14            744 
 15            710 
 16            577 
 17            732 
 18            459 
 19            789 
 20            649 
 21            534 
 22            717 
 23            488 
 24            624 
 25            582 
 26            484 
 27            1005 
 28            716 
 29            469 
 30            689 
 31            806 
 32            398 
 33            854 
 34            622 
 35            534 
 36            749 
 37            567 
 38            553 
 39            654 
 40            536 
 41            506 
 42            540 
 43            654 
 44            724 
 45            547 
 46            531 
 47            673 
 48            483 
 49            1110 
 50            589 
 51            772 
 52            747 
 53            710 
 54            722 
 55            764 
 56            697 
 57            568 
 58            543 
 59            469 
 60            518 
 61            847 
 62            543 
 63            736 
 64            423 
 65            573 
 66            564 
 67            954 
 68            487 
 69            491 
 70            926 
 71            619 
 72            587 
 73            943 
 74            707 
 75            654 
 76            792 
 77            720 
 78            610 
 79            790 
 80            693 
 81            608 
 82            476 
 83            783 
 84            489 
 85            533 
 86            829 
 87            519 
 88            555 
 89            678 
 90            598 
 91            628 
 92            803 
 93            539 
 94            503 
 95            1021 
 96            951 
 97            545 
 98            563 
 99            658 
 100           722 
 101           640 
 102           460 
 103           900 
 104           578 
 105           839 
 106           553 
 107           517 
 108           1017 
 109           732 
 110           826 
 111           676 
