 1             539 
 2             623 
 3             1078 
 4             441 
 5             524 
 6             480 
 7             803 
 8             985 
 9             574 
 10            639 
 11            726 
 12            488 
 13            546 
 14            425 
 15            579 
 16            565 
 17            966 
 18            599 
 19            943 
 20            473 
 21            465 
 22            699 
 23            667 
 24            760 
 25            549 
 26            432 
 27            683 
 28            463 
 29            443 
 30            843 
 31            502 
 32            348 
 33            513 
 34            477 
 35            1040 
 36            487 
 37            482 
 38            533 
 39            375 
 40            453 
 41            450 
 42            475 
 43            593 
 44            783 
 45            488 
 46            528 
 47            541 
 48            455 
 49            618 
 50            737 
 51            522 
 52            423 
 53            490 
 54            441 
 55            501 
 56            727 
 57            495 
 58            402 
 59            487 
 60            510 
 61            703 
 62            979 
 63            430 
 64            412 
 65            533 
 66            363 
 67            513 
 68            478 
 69            743 
 70            463 
 71            422 
 72            505 
 73            647 
 74            557 
 75            886 
 76            533 
 77            571 
 78            484 
 79            472 
 80            510 
 81            715 
 82            433 
 83            846 
 84            659 
 85            511 
 86            443 
 87            505 
 88            516 
 89            673 
 90            937 
 91            527 
 92            470 
 93            674 
 94            561 
 95            464 
 96            718 
 97            448 
 98            615 
 99            469 
 100           535 
 101           513 
 102           576 
 103           524 
 104           458 
 105           828 
 106           476 
 107           352 
 108           790 
 109           516 
 110           589 
 111           518 
 112           447 
 113           528 
 114           623 
 115           622 
 116           593 
 117           589 
 118           410 
 119           446 
 120           454 
 121           665 
 122           455 
 123           484 
 124           437 
 125           895 
 126           523 
 127           533 
 128           411 
 129           621 
 130           1043 
 131           494 
 132           523 
 133           468 
 134           605 
 135           738 
