 1             852 
 2             412 
 3             960 
 4             657 
 5             654 
 6             848 
 7             680 
 8             819 
 9             627 
 10            905 
 11            793 
 12            534 
 13            689 
 14            564 
 15            810 
 16            883 
 17            933 
 18            692 
 19            730 
 20            757 
 21            580 
 22            908 
 23            675 
 24            567 
 25            568 
 26            724 
 27            694 
 28            754 
 29            722 
 30            587 
 31            534 
 32            781 
 33            610 
 34            603 
 35            548 
 36            590 
 37            752 
 38            600 
 39            661 
 40            762 
 41            735 
 42            899 
 43            903 
 44            524 
 45            873 
 46            809 
 47            513 
 48            630 
 49            734 
 50            788 
 51            563 
 52            464 
 53            659 
 54            564 
 55            386 
 56            702 
 57            569 
 58            686 
 59            605 
 60            658 
 61            600 
 62            526 
 63            663 
 64            701 
 65            505 
 66            573 
 67            588 
 68            511 
 69            591 
 70            872 
 71            539 
 72            874 
 73            608 
 74            517 
 75            565 
 76            501 
 77            823 
 78            513 
 79            505 
 80            648 
 81            580 
 82            583 
 83            723 
 84            616 
 85            580 
 86            599 
 87            530 
 88            580 
 89            587 
 90            717 
 91            552 
 92            627 
 93            556 
 94            548 
 95            436 
 96            519 
 97            751 
 98            700 
 99            491 
 100           793 
 101           571 
 102           547 
 103           811 
 104           573 
 105           532 
 106           488 
 107           597 
 108           649 
