 1             863 
 2             371 
 3             733 
 4             548 
 5             625 
 6             700 
 7             681 
 8             656 
 9             794 
 10            741 
 11            1039 
 12            538 
 13            542 
 14            906 
 15            474 
 16            629 
 17            583 
 18            979 
 19            596 
 20            713 
 21            565 
 22            529 
 23            634 
 24            754 
 25            745 
 26            636 
 27            647 
 28            698 
 29            597 
 30            744 
 31            928 
 32            873 
 33            548 
 34            719 
 35            618 
 36            661 
 37            1096 
 38            905 
 39            602 
 40            800 
 41            667 
 42            542 
 43            625 
 44            582 
 45            597 
 46            777 
 47            744 
 48            671 
 49            594 
 50            1027 
 51            678 
 52            625 
 53            555 
 54            698 
 55            647 
 56            527 
 57            676 
 58            525 
 59            539 
 60            528 
 61            965 
 62            1257 
 63            703 
 64            566 
 65            551 
 66            552 
 67            594 
 68            753 
 69            1021 
 70            565 
 71            515 
 72            758 
 73            681 
 74            638 
 75            883 
 76            499 
 77            959 
 78            638 
 79            738 
 80            472 
 81            363 
 82            914 
 83            482 
 84            876 
 85            638 
 86            607 
 87            467 
 88            657 
 89            575 
 90            627 
 91            461 
 92            632 
 93            979 
 94            569 
 95            755 
 96            691 
