 1             1170 
 2             1050 
 3             1130 
 4             622 
 5             700 
 6             823 
 7             758 
 8             732 
 9             1097 
 10            1157 
 11            606 
 12            660 
 13            501 
 14            563 
 15            996 
 16            625 
 17            787 
 18            606 
 19            1222 
 20            874 
 21            793 
 22            654 
 23            795 
 24            536 
 25            562 
 26            851 
 27            661 
 28            619 
 29            725 
 30            488 
 31            532 
 32            606 
 33            678 
 34            580 
 35            740 
 36            947 
 37            493 
 38            780 
 39            567 
 40            960 
 41            472 
 42            908 
 43            867 
 44            779 
 45            721 
 46            690 
 47            708 
 48            472 
 49            646 
 50            831 
 51            836 
 52            526 
 53            595 
 54            1207 
 55            461 
 56            582 
 57            603 
 58            858 
 59            645 
 60            713 
 61            656 
 62            1486 
 63            900 
 64            534 
 65            650 
 66            453 
 67            1033 
 68            472 
 69            764 
 70            698 
 71            565 
 72            534 
 73            678 
 74            523 
 75            968 
 76            801 
 77            642 
 78            633 
 79            598 
 80            639 
 81            461 
 82            447 
 83            1494 
 84            561 
 85            1240 
 86            547 
 87            476 
 88            683 
 89            1018 
 90            503 
 91            629 
 92            579 
 93            455 
 94            575 
 95            671 
 96            983 
 97            548 
 98            495 
 99            885 
 100           742 
 101           744 
 102           629 
 103           578 
 104           718 
 105           645 
 106           720 
 107           481 
 108           727 
 109           882 
 110           608 
 111           535 
 112           487 
 113           455 
 114           631 
 115           692 
 116           683 
 117           971 
 118           503 
 119           629 
 120           579 
 121           455 
 122           318 
 123           538 
 124           645 
 125           546 
 126           582 
 127           1063 
 128           536 
