 1             490 
 2             515 
 3             1013 
 4             754 
 5             554 
 6             462 
 7             639 
 8             658 
 9             862 
 10            659 
 11            870 
 12            1016 
 13            587 
 14            628 
 15            571 
 16            731 
 17            602 
 18            604 
 19            940 
 20            513 
 21            714 
 22            765 
 23            576 
 24            833 
 25            559 
 26            521 
 27            757 
 28            693 
 29            552 
 30            1140 
 31            873 
 32            563 
 33            674 
 34            548 
 35            729 
 36            601 
 37            697 
 38            685 
 39            703 
 40            707 
 41            1055 
 42            714 
 43            953 
 44            586 
 45            531 
 46            765 
 47            665 
 48            663 
 49            653 
 50            591 
 51            954 
 52            515 
 53            487 
 54            698 
 55            681 
 56            520 
 57            1118 
 58            1194 
 59            733 
 60            485 
 61            559 
 62            966 
 63            635 
 64            555 
 65            647 
 66            743 
 67            613 
 68            894 
 69            629 
 70            1095 
 71            618 
 72            647 
 73            849 
 74            714 
 75            593 
 76            666 
 77            674 
 78            869 
 79            495 
 80            712 
 81            704 
 82            731 
 83            672 
 84            684 
 85            663 
 86            815 
 87            1362 
 88            696 
 89            569 
 90            651 
 91            541 
 92            991 
 93            700 
 94            631 
 95            711 
 96            879 
 97            803 
 98            871 
 99            525 
 100           599 
 101           815 
 102           568 
 103           566 
 104           863 
 105           602 
 106           700 
